ExampleID	Coder	Journal	Vol	No	Year	Pages	ExPg	ExNo	Example Sentence	Language	Argument	Predicate	GramFunction	ThetaRole	Gender	Number	Name?	Pronoun?	Content	Comments	ExType	Filename																																																																																																																																																																																																																																									
NLLT_10134		NLLT	17	NA	1999	pp541–586	p561	41a	ex:[ŠTO] li [NAJde] [VO nego]?! (Macedonian)|what Q found3.SG in himACC|Whatever did (s)he see in him?!	O	she	see	S	A	F	S	N	Y			Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
											him	see	O		M	S	N	Y																																																																																																																																																																																																																																													
NLLT_10135		NLLT	17	NA	1999	pp541–586	p562	42a	ex:ne vaLI. (Bulgarian)|neg rain3.SG|It isn’t raining.	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10136		NLLT	17	NA	1999	pp541–586	p562	42b	ex:šte vaLI.|will rain3.SG|It will rain.	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10137		NLLT	17	NA	1999	pp541–586	p562	43a	ex:ne ME boLI. (Bulgarian)|not meACC hurts3.SG|It doesn’t hurt me.	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10138		NLLT	17	NA	1999	pp541–586	p562	43b	"ex:ne MI se STRUva, c ?e ...|not meDAT REFL seems3.SG that|It doesn’t seem to me that ..."	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10139		NLLT	17	NA	1999	pp541–586	p562	43c	ex:ne SÂM ti go DAla.|not am1SG youDAT itACC givenF.SG|I haven’t given it to you.	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10140		NLLT	17	NA	1999	pp541–586	p564	43d	ex:[ne SÂM] li ti go [DAla]? (Bulgarian)|not am1.SG Q youDAT .SG itACC givenF.SG|Haven’t I given it to you?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10141		NLLT	17	NA	1999	pp541–586	p564	XXd	"ex:[ne TI] li se [STRUva], c ?e ... (Bulgarian)|not youDAT Q REFL seem3.SG that|Doesn’t it seem to you that ... ?"	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10142		NLLT	17	NA	1999	pp541–586	p565	XXd	ex:[ne sâštestVUvat] li izvânZEMni civiliZAcii? (Bulgarian)|not exist3.P L Q extraterrestrial civilizations|Do there not exist extraterrestrial civilizations?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10143		NLLT	17	NA	1999	pp541–586	p567	XXc	ex:boLI me uXOto|hurts3.SG meACC ear + the|My ear hurts.	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10144		NLLT	17	NA	1999	pp541–586	p567	50	ex:me BOli Uvoto (Macedonian)|meACC hurts3.SG ear + the|My ear hurts.	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10145		NLLT	17	NA	1999	pp541–586	p567	XXc	ex:DAdox ti ja|gave1.SG youDAT .SG itACC|I gave it to you.	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10146		NLLT	17	NA	1999	pp541–586	p567	52	ex:ti ja DAdov (Macedonian)|youDAT .SG itACC gave1.SG|I gave it to you.	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10147		NLLT	17	NA	1999	pp541–586	p568	54a	ex:šte ti gi KUpim. (Bulgarian)|will youDAT .SG themACC buy1.P L|We will buy them for you.	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10148		NLLT	17	NA	1999	pp541–586	p568	54b	ex:da si gi KUpim.|SUBJ REFLDAT themACC buy1.P L|Let’s buy them for ourselves.	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10149		NLLT	17	NA	1999	pp541–586	p568	55	ex:ste go GLEdale li Ovoj FILM? (Macedonian)|are2.P L itACC seenP L Q thisM.SG ?lm|Have you seen this ?lm?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10150		NLLT	17	NA	1999	pp541–586	p569	58	ex:GLEdali li ste go? (Bulgarian)|seenP L Q are2.P L itACC|Have you seen it?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10151		NLLT	17	NA	1999	pp541–586	p570	59a	ex:Ima li DOJdeno kaj NAS? (Macedonian)|has3.SG Q come to us|Has (s)he been to our place?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10152		NLLT	17	NA	1999	pp541–586	p570	59b	ex:BEše li doŠLA? (Bulgarian)|was3.SG Q comeF.SG|Had she arrived?	O	she	arrive	S	A	F	S	N	Y			Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10153		NLLT	17	NA	1999	pp541–586	p570	XXb	ex:NJAma li da vaLI? (Bulgarian)|won’t3.SG Q to rain3.SG|Isn’t it going to rain?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10154		NLLT	17	NA	1999	pp541–586	p571	XXc	ex:BIXte li mi DAli paRI?|would2.P L Q meDAT givenP L money|Would you give me money?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10155		NLLT	17	NA	1999	pp541–586	p571	63a	ex:ke (Macedonian)|will be2.SG Q readyM.SG|Will you be ready?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10156		NLLT	17	NA	1999	pp541–586	p572	63b	ex:šte si goTOV li?|will be2.SG readyM.SG Q|Will you be ready?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10157		NLLT	17	NA	1999	pp541–586	p572	XXb	ex:šte si naPIsal li pisMOto?|will be2.SG writtenM.SG Q letter + the|Will you have written the letter?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10158		NLLT	17	NA	1999	pp541–586	p573	69	ex:ama NE e li TOa Otvoren STRAV deka ke ´ Umram?|but not is3.SG Q thisN.SG openM.SG fear that will die1.SG|But isn’t this an obvious fear that I would die?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10159		NLLT	17	NA	1999	pp541–586	p574	71a	ex:XOdili sa TAM. (Bulgarian)|goneP L are3.P L there|They’ve gone there.	O	they	go	S	A	N	P	N	Y			Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10160		NLLT	17	NA	1999	pp541–586	p575	71b	ex:BJAxa XOdili TAM.|were3.P L goneP L there|They had gone there.	O	they	go	S	A	N	P	N	Y			Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10161		NLLT	17	NA	1999	pp541–586	p575	73a	ex:XOdili šte sa. (Bulgarian)|goneP L will be3.P L|They’ll have GONE.	O	they	go	S	A	N	P	N	Y			Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10162		NLLT	17	NA	1999	pp541–586	p575	73b	ex:šte sa XOdili.|will be3.P L goneP L|They’ll have gone.	O	they	go	S	A	N	P	N	Y			Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10163		NLLT	17	NA	1999	pp541–586	p575	74a	ex:XOdili li sa? (Bulgarian)|goneP L Q are3.P L|Have they gone?	O	they	go	S	A	N	P	N	Y			Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10164		NLLT	17	NA	1999	pp541–586	p575	74b	ex:XOdili li BJAxa?|goneP L Q were3.P L|Had they GONE?	O	they	go	S	A	N	P	N	Y			Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10165		NLLT	17	NA	1999	pp541–586	p575	74c	ex:BJAxa li XOdili?|were3.P L Q goneP L|Had they gone?	O	they	go	S	A	N	P	N	Y			Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10166		NLLT	17	NA	1999	pp541–586	p575	74d	ex:šte sa XOdili li?|will are3.P L goneP L Q|Will they have gone?	O	they	go	S	A	N	P	N	Y			Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10167		NLLT	17	NA	1999	pp541–586	p575	74e	ex:XOdili li šte sa?|goneM.SG Q will are3.SG|Will they have GONE?	O	they	go	S	A	N	P	N	Y			Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10168		NLLT	17	NA	1999	pp541–586	p576	75a	ex:si BIL preDUpreden za TOa. (Macedonian)|are2.SG been warnedM.SG about thatN.SG|You’ve been warned about that.	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10169		NLLT	17	NA	1999	pp541–586	p576	76a	ex:si BIL li preDUpreden za TOa? (Macedonian)|are2.SG beenM.SG Q warnedM.SG about that|Were you warned about that?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10170		NLLT	17	NA	1999	pp541–586	p576	76b	ex:preDUpreden li si BIL za TOa?|warnedM.SG Q are2.SG beenM.SG about that|Were you WARNED (really) about that?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10171		NLLT	17	NA	1999	pp541–586	p577	77a	ex:Imate maslo za avtomobil? ? (Macedonian)|have2.P L oil for automobile|Do you have oil for cars?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10172		NLLT	17	NA	1999	pp541–586	p577	77b	ex:Imate li auspux? li|have2.P L Q muf?er|Do you have a muf?er?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10173		NLLT	17	NA	1999	pp541–586	p578	79	ex:Ima li vâpros? (Bulgarian)|have3.SG Q question|Is there a question?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10174		NLLT	17	NA	1999	pp541–586	p579	80a	ex:Ima Pepsi? (neutral)|have3.SG|Is there Pepsi?	O											Constructed	file:Rudin1999_Article_MacedonianAndBulgarianLiQuesti.html																																																																																																																																																																																																																																									
NLLT_10517		NLLT	17	NA	1999	pp587–612	p588	3	ex:ha-iSa Se kol gever hizmin /ota hayta iSt-o|the-woman Op every man invited her was wife-his|a. The woman every man invited was his (he = y) wife.	O	woman	invite	O	P	F	P	N	N			Constructed	file:Sharvit1999_Article_ResumptivePronounsInRelativeCl.html																																																																																																																																																																																																																																									
										O	man	invite	S	A	M	P	N	N																																																																																																																																																																																																																																													
										O	wife	invite	O	P	F	P	N	N	K																																																																																																																																																																																																																																												
NLLT_10518		NLLT	17	NA	1999	pp587–612	p594	16	ex:ezyo iSa kol gever hizmin|which woman every man invited|which woman did every man invite?	O	woman	invite	O	P	F	P	N	N			Constructed	file:Sharvit1999_Article_ResumptivePronounsInRelativeCl.html																																																																																																																																																																																																																																									
										O	man	invite	S	A	M	P	N	N																																																																																																																																																																																																																																													
NLLT_10519		NLLT	17	NA	1999	pp587–612	p595	18	ex:ezyo iSa kol gever rakad ita|which woman every man danced with-her|Which woman did every man dance with?	O	woman	dance	O	P	F	P	N	N			Constructed	file:Sharvit1999_Article_ResumptivePronounsInRelativeCl.html																																																																																																																																																																																																																																									
										O	man	dance	S	A	M	P	N	N																																																																																																																																																																																																																																													
NLLT_10984		NLLT	17	NA	1999	pp783–836	p800	XXc	ex:?itta|see|S/he sees.	O											Constructed	file:Stiebels1999_Article_Noun-verbSymmetriesInNahuatlNo.html																																																																																																																																																																																																																																									
NLLT_10985		NLLT	17	NA	1999	pp783–836	p820	XXb	ex:ne-tla:ti-lo|U.REFL-hide-INAC|People hide.	O											Constructed	file:Stiebels1999_Article_Noun-verbSymmetriesInNahuatlNo.html																																																																																																																																																																																																																																									
NLLT_11576		NLLT	17	NA	1999	pp613–671	p614	1a	ex:Nousi junaan.|step-PAST/3SG train-into|(He/she) boarded the train.	O											Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11577		NLLT	17	NA	1999	pp613–671	p614	1b	ex:Nousin junaan.|step-PAST-1SG train-into|I boarded the train.	O											Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11578		NLLT	17	NA	1999	pp613–671	p615	2a	ex:Ala al ha-rakevet.|stepped-PAST/3SGM on the-train|(He) boarded the train.	O											Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11579		NLLT	17	NA	1999	pp613–671	p615	2b	ex:Aliti al ha-rakevet.|step-PAST/1SG on the-train|I boarded the train.	O											Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11581		NLLT	17	NA	1999	pp613–671	p623	6a	ex:Ani hu ha-more|I he the-teacher|I am the teacher.	O											Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11582		NLLT	17	NA	1999	pp613–671	p624	6b	ex:Dan hu ha-more|Dan he the-teacher|Dan is the teacher.	O	Dan	be	S	A	M	S	Y	N			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11583		NLLT	17	NA	1999	pp613–671	p629	10a	ex:Pekka muistaa yleensä vastaukset.|Pekka-NOM remember-3SG usually answers-ACC|Pekka usually remembers the answers.	O	Pekka	remember	S	A	U	S	Y	N			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11584		NLLT	17	NA	1999	pp613–671	p629	10b	ex:Minkä vastauksen Pekka muistaa aina?|which-ACC question-ACC Pekka-NOM remember-3SG always|Which answer does Pekka always remember?	O	Pekka	remember	S	A	U	S	Y	N			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11585		NLLT	17	NA	1999	pp613–671	p630	11	ex:En muistanut vastausta.|neg-1SG remember-PAST answer-PAR|I did not remember the answer.	O											Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11586		NLLT	17	NA	1999	pp613–671	p632	13a	"ex:Jään kotiin, jos pyydät kauniisti.|remain-1SG home-ILL if ask-2SG beautifully|I’ll stay home if you ask nicely."	O											Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11587		NLLT	17	NA	1999	pp613–671	p632	13b	"ex:Kun soititte, olimme juuri kaupassa.|when call-PAST-2PL be-PAST-1PL just store-INE|When you called, we were just at the store."	O											Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11588		NLLT	17	NA	1999	pp613–671	p632	13c	"ex:Jukka lähtee, jos hän löytää oven.|Jukka-NOM leave-3SG if he/she-NOM ?nd-3SG door-ACC|Jukka will go if he ?nds the door."	O	Jukka	go	S	A	M	S	Y	N			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
										O	he 	find	S	A	M	S	N	Y																																																																																																																																																																																																																																													
NLLT_11589		NLLT	17	NA	1999	pp613–671	p633	XXc	ex:? Pyysi heti Liisa palkankorotusta.|ask-PAST/3SG immediately Liisa-NOM raise-PAR|Liisa immediately asked for a raise.	O	Liisa	ask	S	A	F	S	Y	N			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11590		NLLT	17	NA	1999	pp613–671	p633	16	ex:Pyysi Liisa palkankorotusta.|Ask-PAST/3SG Liisa-NOM raise-PAR|Liisa DID ask for a raise.	O	Liisa	ask	S	A	F	S	Y	N			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11591		NLLT	17	NA	1999	pp613–671	p634	18a	ex:? ? Palkankorotusta pyysin heti.|raise-PAR ask-PAST-1SG immediately|I asked for a raise immediately.	O											Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11592		NLLT	17	NA	1999	pp613–671	p634	18b	ex:Palkankorotusta pyysi heti Liisa.|raise-PAR ask-PAST/3SG immediately Liisa-NOM|Liisa asked for a raise immediately.	O	Liisa	ask	S	A	F	S	Y	N	O		Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11593		NLLT	17	NA	1999	pp613–671	p635	XXb	"ex:?Kun soitti, söivät juuri aamiaista.|when call-PAST-3SG eat-PAST-3PL just breakfast-PAR|When (he/she) called, (they) were just eating breakfast."	O	he/she	call	S	A	N	S	N	Y			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
										O	they	eating	S	A	N	P	N	Y																																																																																																																																																																																																																																													
NLLT_11594		NLLT	17	NA	1999	pp613–671	p640	22	ex:Dan zoxer et ha-tshuva|Dan-NOM remember-PRES/SGM ACC the-answer|Dan remembers the answer.	O	Dan	remember	S	A	M	S	Y	N			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11595		NLLT	17	NA	1999	pp613–671	p642	24a	ex:Halaxti itxa ki racita|go-PAST/1SG with-you because want-PAST/2SGM|I went with you because you wanted.	O											Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11596		NLLT	17	NA	1999	pp613–671	p642	24b	ex:Elex itxa im tirce|go-FUT/1SG with-you if want-FUT/2SGM|I will go with you if you want.	O											Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11597		NLLT	17	NA	1999	pp613–671	p643	XXb	ex:?Halax itxa ki racita|go-PAST/3SGM with-you because want-PAST/2SGM|He went with you because you wanted.	O	He	go	S	A	M	S	N	Y			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11598		NLLT	17	NA	1999	pp613–671	p643	XXb	ex:?Yelex itxa im tirce|go-FUT/3SGM with-you if want-FUT/2SGM|He will go with you if you want.	O	He 	go	S	A	M	S	N	Y			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11599		NLLT	17	NA	1999	pp613–671	p646	29	ex:Zoxer et ha-tshuva|remember-PRES/SGM ACC the-answer|(I/you/he) remember(s) the answer.	O											Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11600		NLLT	17	NA	1999	pp613–671	p652	XXb	"ex:(?)Se tuntuu siltä, että Maija voittaa.|it-NOM feel-3SG it-ABL that Maija-NOM win-3SG|It feels as if Maija will win."	O	Maija	win	S	A	U	S	Y	N			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11601		NLLT	17	NA	1999	pp613–671	p654	39	ex:Nimceu ha-yeladim she-halxu le-ibud|?nd-PASS/PAST/3PL the-children that-PAST/3PL lost|The children that were lost were found.	O	the children	be lost	S	P	N	P	N	N			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11602		NLLT	17	NA	1999	pp613–671	p654	XXb	ex:Ze nira she-Nurit amda lenaceax|it seem-PAST/3SGM that-Nurit stand-PAST/3SGF to-win|It seemed that Nurit was about to win.	O	Nurit	win	S	A	U	S	Y	N			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11603		NLLT	17	NA	1999	pp613–671	p655	42	ex:Nire she-Nurit tenaceax.|seem-PRES/SGM that-Nurit win-FUT/3SG|It seems that Nurit will win.	O	Nurit	win	S	A	U	S	Y	N			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11604		NLLT	17	NA	1999	pp613–671	p656	43	ex:Metsästä löytää helposti mustikoita.|forest-ELA ?nd-3SG easily bluberries-PAR|One ?nds blueberries easily in the forest.	O	one	find	S	A	N	S	N	Y			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11605		NLLT	17	NA	1999	pp613–671	p657	XXc	ex:Lainaa voi anoa pankista.|loan-PAR can-3SG apply-INF bank-ELA|One can apply for a loan at the bank.	O	one	apply	S	A	N	S	N	Y			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11606		NLLT	17	NA	1999	pp613–671	p658	46a	ex:Axlu harbe ba-mesiba ha-zot|eat-PAST/3PL lot in-party the-this-3SGF|One ate a lot at this party; a lot was eaten at this party.	O	one	eat	S	A	N	S	N	Y			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11607		NLLT	17	NA	1999	pp613–671	p658	46b	ex:Oxlim harbe ba-xoref|eat-PRES/PL much in-winter|One eats a lot in the winter.	O	one	eat	S	A	N	S	N	Y			Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11608		NLLT	17	NA	1999	pp613–671	p662	48	ex:?? (Mä) näin sut eilen.|I-NOM see-PAST-1SG you-ACC yesterday|I saw you yesterday.	O											Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11609		NLLT	17	NA	1999	pp613–671	p663	49	ex:Näyttää ihan siltä että kohta rupee sataan.|seem-3SG exactly it-ABL that soon start-3SG rain-INF|It seems that it (will) rain soon.	O											Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11610		NLLT	17	NA	1999	pp613–671	p665	53a	"ex:Es ist möglich, dass getanzt wurde (Jaeggli and Sa?r 1989)|it is possible that danced was|It is possible that there was dancing."	O											Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_11611		NLLT	17	NA	1999	pp613–671	p665	53b	ex:Gestern wurde ein Mann getötet. (Sa?r 1985)|yesterday was a man killed|A man was killed yesterday.	O	man	killed	O	P	M	S	N	N	V		Constructed	file:Vainikka-Levy1999_Article_EmptySubjectsInFinnishAndHebre.html																																																																																																																																																																																																																																									
NLLT_00392		NLLT	18	NA	2000	pp1–39	p4	XXb	"ex:Saami, l-keetib / t-t lmiiz, a zaar-na|Sami, the-writer / the-student, came.3SM visited.3SM-us|Sami, the writer/the student, came to visit us."	O	Sami	come	S	A	M	S	Y	N	O		Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00393		NLLT	18	NA	2000	pp1–39	p4	6	ex:bas ma tiftikro nno Saami habiile|but neg think.2p that Sami idiot|But don’t think that Sami is an idiot.	O	Sami	be	S	A	M	S	Y	N			Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00394		NLLT	18	NA	2000	pp1–39	p5	8a	ex:miini abbartu-ui nno ra yzittu-ui b-l- abs|who told.2P-him that fut.throw.3P-him in-the-prison|Who did you tell him that they will throw him in prison?	O	him	tell	O	P	M	S	N	Y			Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
											him	throw	O	P	M	S	N	Y																																																																																																																																																																																																																																													
NLLT_00395		NLLT	18	NA	2000	pp1–39	p5	9	ex:miini abbarto ti nno ra yzittu-ui b-l- abs|who told.2P that fut.throw.3P-him in-the-prison|Who did you tell that they will throw him in prison?	O	who	tell	Q	R	N	S	N	Y			Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
										O	they	throw in prison	S	A	N	P	N	Y																																																																																																																																																																																																																																													
										O	him	throw in prison	O	P	M	S	N	Y																																																																																																																																																																																																																																													
NLLT_00396		NLLT	18	NA	2000	pp1–39	p6	11a	ex:? Layla fakkarit nno ha-l-ma duube ra t s ut|L. thought.3SF that this-the-idiot fut. fail.3SF|Laila thought that this idiot will fail.	O	Laila	think	S	E	F	S	Y	N			Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
										O	ths idiot	fail	S	E	F	S	N	N																																																																																																																																																																																																																																													
NLLT_00397		NLLT	18	NA	2000	pp1–39	p7	11b	ex:? pro fakkarit nno ha-l-ma duube ra t s ut|(She) thought.3SF that this-the-idiot fut. fail.3SF|She thought that this idiot will fail.	O	she	think	S	E	F	S	Y	N			Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
										O	ths idiot	fail	S	E	F	S	N	N																																																																																																																																																																																																																																													
NLLT_00398		NLLT	18	NA	2000	pp1–39	p7	11c	ex:? layla kyit an mm ha-l-ma duube|L. talked.3SF about mother this-the-idiot|Laila talked about this idiot’s mother.	O	Laila	talk	S	A	F	S	Y	N			Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
										O	idiot				F	S	N	N		possessor																																																																																																																																																																																																																																											
										O	mother	talk	Q	R	F	S	N	Y	K																																																																																																																																																																																																																																												
NLLT_00399		NLLT	18	NA	2000	pp1–39	p7	11d	ex:? pro kyit an mm ha-l-ma duube|(She) talked.3SF about mother this-the-idiot|She talked about this idiot’s mother.	O	She	talk	S	A	F	S	N	Y			Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
										O	idiot				F	S	N	N																																																																																																																																																																																																																																													
										O	mother	talk	Q	R	F	S	N	N	K																																																																																																																																																																																																																																												
