"","ID","Item","Answer","NotAns","Truth","NonNative","ForeignLang","Most","Determiner","Number","Yes","Acc.Fil","Acc.Mtn","NotAll","LowAcc","LowMtn"
"6906","A8WYSF0DRRTEX","Answer.Prop.t06",TRUE,0,"t",0,0,1,"Prop",6,1,86.1,91.7,0,0,0
"6907","A8WYSF0DRRTEX","Answer.Prop.t07",TRUE,0,"t",0,0,1,"Prop",7,1,86.1,91.7,0,0,0
"6908","A8WYSF0DRRTEX","Answer.Prop.t08",TRUE,0,"t",0,0,1,"Prop",8,1,86.1,91.7,0,0,0
"6909","A8WYSF0DRRTEX","Answer.Prop.t09",TRUE,0,"t",0,0,1,"Prop",9,1,86.1,91.7,0,0,0
"6910","A8WYSF0DRRTEX","Answer.Prop.t10",TRUE,0,"t",0,0,1,"Prop",10,1,86.1,91.7,0,0,0
"6911","A8WYSF0DRRTEX","Answer.Prop.t11",TRUE,0,"t",0,0,1,"Prop",11,1,86.1,91.7,0,0,0
"6912","A8WYSF0DRRTEX","Answer.Prop.t12",TRUE,0,"t",0,0,1,"Prop",12,1,86.1,91.7,0,0,0
"6913","A2MEJZRCLOSOSF","Answer.Many.f01",FALSE,0,"f",0,1,1,"Many",1,0,79.2,100,0,0,0
"6914","A2MEJZRCLOSOSF","Answer.Many.f02",TRUE,0,"f",0,1,1,"Many",2,1,79.2,100,0,0,0
"6915","A2MEJZRCLOSOSF","Answer.Many.f03",FALSE,0,"f",0,1,1,"Many",3,0,79.2,100,0,0,0
"6916","A2MEJZRCLOSOSF","Answer.Many.f04",FALSE,0,"f",0,1,1,"Many",4,0,79.2,100,0,0,0
"6917","A2MEJZRCLOSOSF","Answer.Many.f05",TRUE,0,"f",0,1,1,"Many",5,1,79.2,100,0,0,0
"6918","A2MEJZRCLOSOSF","Answer.Many.f06",TRUE,0,"f",0,1,1,"Many",6,1,79.2,100,0,0,0
"6919","A2MEJZRCLOSOSF","Answer.Many.f07",FALSE,0,"f",0,1,1,"Many",7,0,79.2,100,0,0,0
"6920","A2MEJZRCLOSOSF","Answer.Many.f08",TRUE,0,"f",0,1,1,"Many",8,1,79.2,100,0,0,0
"6921","A2MEJZRCLOSOSF","Answer.Many.f09",FALSE,0,"f",0,1,1,"Many",9,0,79.2,100,0,0,0
"6922","A2MEJZRCLOSOSF","Answer.Many.f10",TRUE,0,"f",0,1,1,"Many",10,1,79.2,100,0,0,0
"6923","A2MEJZRCLOSOSF","Answer.Many.f11",FALSE,0,"f",0,1,1,"Many",11,0,79.2,100,0,0,0
"6924","A2MEJZRCLOSOSF","Answer.Many.f12",TRUE,0,"f",0,1,1,"Many",12,1,79.2,100,0,0,0
"6925","A2MEJZRCLOSOSF","Answer.Many.t01",TRUE,0,"t",0,1,1,"Many",1,1,79.2,100,0,0,0
"6926","A2MEJZRCLOSOSF","Answer.Many.t02",TRUE,0,"t",0,1,1,"Many",2,1,79.2,100,0,0,0
"6927","A2MEJZRCLOSOSF","Answer.Many.t03",TRUE,0,"t",0,1,1,"Many",3,1,79.2,100,0,0,0
"6928","A2MEJZRCLOSOSF","Answer.Many.t04",TRUE,0,"t",0,1,1,"Many",4,1,79.2,100,0,0,0
"6929","A2MEJZRCLOSOSF","Answer.Many.t05",TRUE,0,"t",0,1,1,"Many",5,1,79.2,100,0,0,0
"6930","A2MEJZRCLOSOSF","Answer.Many.t06",TRUE,0,"t",0,1,1,"Many",6,1,79.2,100,0,0,0
"6931","A2MEJZRCLOSOSF","Answer.Many.t07",TRUE,0,"t",0,1,1,"Many",7,1,79.2,100,0,0,0
"6932","A2MEJZRCLOSOSF","Answer.Many.t08",TRUE,0,"t",0,1,1,"Many",8,1,79.2,100,0,0,0
"6933","A2MEJZRCLOSOSF","Answer.Many.t09",TRUE,0,"t",0,1,1,"Many",9,1,79.2,100,0,0,0
"6934","A2MEJZRCLOSOSF","Answer.Many.t10",TRUE,0,"t",0,1,1,"Many",10,1,79.2,100,0,0,0
"6935","A2MEJZRCLOSOSF","Answer.Many.t11",TRUE,0,"t",0,1,1,"Many",11,1,79.2,100,0,0,0
"6936","A2MEJZRCLOSOSF","Answer.Many.t12",TRUE,0,"t",0,1,1,"Many",12,1,79.2,100,0,0,0
"6937","A2MEJZRCLOSOSF","Answer.Mtn.f01",FALSE,0,"f",0,1,1,"Mtn",1,0,79.2,100,0,0,0
"6938","A2MEJZRCLOSOSF","Answer.Mtn.f02",FALSE,0,"f",0,1,1,"Mtn",2,0,79.2,100,0,0,0
"6939","A2MEJZRCLOSOSF","Answer.Mtn.f03",FALSE,0,"f",0,1,1,"Mtn",3,0,79.2,100,0,0,0
"6940","A2MEJZRCLOSOSF","Answer.Mtn.f04",FALSE,0,"f",0,1,1,"Mtn",4,0,79.2,100,0,0,0
"6941","A2MEJZRCLOSOSF","Answer.Mtn.f05",FALSE,0,"f",0,1,1,"Mtn",5,0,79.2,100,0,0,0
"6942","A2MEJZRCLOSOSF","Answer.Mtn.f06",FALSE,0,"f",0,1,1,"Mtn",6,0,79.2,100,0,0,0
"6943","A2MEJZRCLOSOSF","Answer.Mtn.f07",FALSE,0,"f",0,1,1,"Mtn",7,0,79.2,100,0,0,0
"6944","A2MEJZRCLOSOSF","Answer.Mtn.f08",FALSE,0,"f",0,1,1,"Mtn",8,0,79.2,100,0,0,0
"6945","A2MEJZRCLOSOSF","Answer.Mtn.f09",FALSE,0,"f",0,1,1,"Mtn",9,0,79.2,100,0,0,0
"6946","A2MEJZRCLOSOSF","Answer.Mtn.f10",FALSE,0,"f",0,1,1,"Mtn",10,0,79.2,100,0,0,0
"6947","A2MEJZRCLOSOSF","Answer.Mtn.f11",FALSE,0,"f",0,1,1,"Mtn",11,0,79.2,100,0,0,0
"6948","A2MEJZRCLOSOSF","Answer.Mtn.f12",FALSE,0,"f",0,1,1,"Mtn",12,0,79.2,100,0,0,0
"6949","A2MEJZRCLOSOSF","Answer.Mtn.t01",TRUE,0,"t",0,1,1,"Mtn",1,1,79.2,100,0,0,0
"6950","A2MEJZRCLOSOSF","Answer.Mtn.t02",TRUE,0,"t",0,1,1,"Mtn",2,1,79.2,100,0,0,0
"6951","A2MEJZRCLOSOSF","Answer.Mtn.t03",TRUE,0,"t",0,1,1,"Mtn",3,1,79.2,100,0,0,0
"6952","A2MEJZRCLOSOSF","Answer.Mtn.t04",TRUE,0,"t",0,1,1,"Mtn",4,1,79.2,100,0,0,0
"6953","A2MEJZRCLOSOSF","Answer.Mtn.t05",TRUE,0,"t",0,1,1,"Mtn",5,1,79.2,100,0,0,0
"6954","A2MEJZRCLOSOSF","Answer.Mtn.t06",TRUE,0,"t",0,1,1,"Mtn",6,1,79.2,100,0,0,0
"6955","A2MEJZRCLOSOSF","Answer.Mtn.t07",TRUE,0,"t",0,1,1,"Mtn",7,1,79.2,100,0,0,0
"6956","A2MEJZRCLOSOSF","Answer.Mtn.t08",TRUE,0,"t",0,1,1,"Mtn",8,1,79.2,100,0,0,0
"6957","A2MEJZRCLOSOSF","Answer.Mtn.t09",TRUE,0,"t",0,1,1,"Mtn",9,1,79.2,100,0,0,0
"6958","A2MEJZRCLOSOSF","Answer.Mtn.t10",TRUE,0,"t",0,1,1,"Mtn",10,1,79.2,100,0,0,0
"6959","A2MEJZRCLOSOSF","Answer.Mtn.t11",TRUE,0,"t",0,1,1,"Mtn",11,1,79.2,100,0,0,0
"6960","A2MEJZRCLOSOSF","Answer.Mtn.t12",TRUE,0,"t",0,1,1,"Mtn",12,1,79.2,100,0,0,0
"6961","A2MEJZRCLOSOSF","Answer.Prop.f01",FALSE,0,"f",0,1,1,"Prop",1,0,79.2,100,0,0,0
"6962","A2MEJZRCLOSOSF","Answer.Prop.f02",TRUE,0,"f",0,1,1,"Prop",2,1,79.2,100,0,0,0
"6963","A2MEJZRCLOSOSF","Answer.Prop.f03",FALSE,0,"f",0,1,1,"Prop",3,0,79.2,100,0,0,0
"6964","A2MEJZRCLOSOSF","Answer.Prop.f04",FALSE,0,"f",0,1,1,"Prop",4,0,79.2,100,0,0,0
"6965","A2MEJZRCLOSOSF","Answer.Prop.f05",TRUE,0,"f",0,1,1,"Prop",5,1,79.2,100,0,0,0
"6966","A2MEJZRCLOSOSF","Answer.Prop.f06",TRUE,0,"f",0,1,1,"Prop",6,1,79.2,100,0,0,0
"6967","A2MEJZRCLOSOSF","Answer.Prop.f07",FALSE,0,"f",0,1,1,"Prop",7,0,79.2,100,0,0,0
"6968","A2MEJZRCLOSOSF","Answer.Prop.f08",FALSE,0,"f",0,1,1,"Prop",8,0,79.2,100,0,0,0
"6969","A2MEJZRCLOSOSF","Answer.Prop.f09",TRUE,0,"f",0,1,1,"Prop",9,1,79.2,100,0,0,0
"6970","A2MEJZRCLOSOSF","Answer.Prop.f10",TRUE,0,"f",0,1,1,"Prop",10,1,79.2,100,0,0,0
"6971","A2MEJZRCLOSOSF","Answer.Prop.f11",FALSE,0,"f",0,1,1,"Prop",11,0,79.2,100,0,0,0
"6972","A2MEJZRCLOSOSF","Answer.Prop.f12",TRUE,0,"f",0,1,1,"Prop",12,1,79.2,100,0,0,0
"6973","A2MEJZRCLOSOSF","Answer.Prop.t01",TRUE,0,"t",0,1,1,"Prop",1,1,79.2,100,0,0,0
"6974","A2MEJZRCLOSOSF","Answer.Prop.t02",FALSE,0,"t",0,1,1,"Prop",2,0,79.2,100,0,0,0
"6975","A2MEJZRCLOSOSF","Answer.Prop.t03",TRUE,0,"t",0,1,1,"Prop",3,1,79.2,100,0,0,0
"6976","A2MEJZRCLOSOSF","Answer.Prop.t04",TRUE,0,"t",0,1,1,"Prop",4,1,79.2,100,0,0,0
"6977","A2MEJZRCLOSOSF","Answer.Prop.t05",TRUE,0,"t",0,1,1,"Prop",5,1,79.2,100,0,0,0
"6978","A2MEJZRCLOSOSF","Answer.Prop.t06",TRUE,0,"t",0,1,1,"Prop",6,1,79.2,100,0,0,0
"6979","A2MEJZRCLOSOSF","Answer.Prop.t07",FALSE,0,"t",0,1,1,"Prop",7,0,79.2,100,0,0,0
"6980","A2MEJZRCLOSOSF","Answer.Prop.t08",FALSE,0,"t",0,1,1,"Prop",8,0,79.2,100,0,0,0
"6981","A2MEJZRCLOSOSF","Answer.Prop.t09",TRUE,0,"t",0,1,1,"Prop",9,1,79.2,100,0,0,0
"6982","A2MEJZRCLOSOSF","Answer.Prop.t10",TRUE,0,"t",0,1,1,"Prop",10,1,79.2,100,0,0,0
"6983","A2MEJZRCLOSOSF","Answer.Prop.t11",TRUE,0,"t",0,1,1,"Prop",11,1,79.2,100,0,0,0
"6984","A2MEJZRCLOSOSF","Answer.Prop.t12",TRUE,0,"t",0,1,1,"Prop",12,1,79.2,100,0,0,0
"6985","AWV40RGJ9FJEX","Answer.Many.f01",FALSE,0,"f",0,0,1,"Many",1,0,91.7,100,0,0,0
"6986","AWV40RGJ9FJEX","Answer.Many.f02",FALSE,0,"f",0,0,1,"Many",2,0,91.7,100,0,0,0
"6987","AWV40RGJ9FJEX","Answer.Many.f03",FALSE,0,"f",0,0,1,"Many",3,0,91.7,100,0,0,0
"6988","AWV40RGJ9FJEX","Answer.Many.f04",FALSE,0,"f",0,0,1,"Many",4,0,91.7,100,0,0,0
"6989","AWV40RGJ9FJEX","Answer.Many.f05",FALSE,0,"f",0,0,1,"Many",5,0,91.7,100,0,0,0
"6990","AWV40RGJ9FJEX","Answer.Many.f06",FALSE,0,"f",0,0,1,"Many",6,0,91.7,100,0,0,0
"6991","AWV40RGJ9FJEX","Answer.Many.f07",FALSE,0,"f",0,0,1,"Many",7,0,91.7,100,0,0,0
"6992","AWV40RGJ9FJEX","Answer.Many.f08",FALSE,0,"f",0,0,1,"Many",8,0,91.7,100,0,0,0
"6993","AWV40RGJ9FJEX","Answer.Many.f09",FALSE,0,"f",0,0,1,"Many",9,0,91.7,100,0,0,0
"6994","AWV40RGJ9FJEX","Answer.Many.f10",FALSE,0,"f",0,0,1,"Many",10,0,91.7,100,0,0,0
"6995","AWV40RGJ9FJEX","Answer.Many.f11",FALSE,0,"f",0,0,1,"Many",11,0,91.7,100,0,0,0
"6996","AWV40RGJ9FJEX","Answer.Many.f12",FALSE,0,"f",0,0,1,"Many",12,0,91.7,100,0,0,0
"6997","AWV40RGJ9FJEX","Answer.Many.t01",TRUE,0,"t",0,0,1,"Many",1,1,91.7,100,0,0,0
"6998","AWV40RGJ9FJEX","Answer.Many.t02",TRUE,0,"t",0,0,1,"Many",2,1,91.7,100,0,0,0
"6999","AWV40RGJ9FJEX","Answer.Many.t03",TRUE,0,"t",0,0,1,"Many",3,1,91.7,100,0,0,0
"7000","AWV40RGJ9FJEX","Answer.Many.t04",TRUE,0,"t",0,0,1,"Many",4,1,91.7,100,0,0,0
"7001","AWV40RGJ9FJEX","Answer.Many.t05",TRUE,0,"t",0,0,1,"Many",5,1,91.7,100,0,0,0
"7002","AWV40RGJ9FJEX","Answer.Many.t06",TRUE,0,"t",0,0,1,"Many",6,1,91.7,100,0,0,0
"7003","AWV40RGJ9FJEX","Answer.Many.t07",TRUE,0,"t",0,0,1,"Many",7,1,91.7,100,0,0,0
"7004","AWV40RGJ9FJEX","Answer.Many.t08",TRUE,0,"t",0,0,1,"Many",8,1,91.7,100,0,0,0
"7005","AWV40RGJ9FJEX","Answer.Many.t09",TRUE,0,"t",0,0,1,"Many",9,1,91.7,100,0,0,0
"7006","AWV40RGJ9FJEX","Answer.Many.t10",TRUE,0,"t",0,0,1,"Many",10,1,91.7,100,0,0,0
"7007","AWV40RGJ9FJEX","Answer.Many.t11",TRUE,0,"t",0,0,1,"Many",11,1,91.7,100,0,0,0
"7008","AWV40RGJ9FJEX","Answer.Many.t12",TRUE,0,"t",0,0,1,"Many",12,1,91.7,100,0,0,0
"7009","AWV40RGJ9FJEX","Answer.Mtn.f01",FALSE,0,"f",0,0,1,"Mtn",1,0,91.7,100,0,0,0
"7010","AWV40RGJ9FJEX","Answer.Mtn.f02",FALSE,0,"f",0,0,1,"Mtn",2,0,91.7,100,0,0,0
"7011","AWV40RGJ9FJEX","Answer.Mtn.f03",FALSE,0,"f",0,0,1,"Mtn",3,0,91.7,100,0,0,0
"7012","AWV40RGJ9FJEX","Answer.Mtn.f04",FALSE,0,"f",0,0,1,"Mtn",4,0,91.7,100,0,0,0
"7013","AWV40RGJ9FJEX","Answer.Mtn.f05",FALSE,0,"f",0,0,1,"Mtn",5,0,91.7,100,0,0,0
"7014","AWV40RGJ9FJEX","Answer.Mtn.f06",FALSE,0,"f",0,0,1,"Mtn",6,0,91.7,100,0,0,0
"7015","AWV40RGJ9FJEX","Answer.Mtn.f07",FALSE,0,"f",0,0,1,"Mtn",7,0,91.7,100,0,0,0
"7016","AWV40RGJ9FJEX","Answer.Mtn.f08",FALSE,0,"f",0,0,1,"Mtn",8,0,91.7,100,0,0,0
"7017","AWV40RGJ9FJEX","Answer.Mtn.f09",FALSE,0,"f",0,0,1,"Mtn",9,0,91.7,100,0,0,0
"7018","AWV40RGJ9FJEX","Answer.Mtn.f10",FALSE,0,"f",0,0,1,"Mtn",10,0,91.7,100,0,0,0
"7019","AWV40RGJ9FJEX","Answer.Mtn.f11",FALSE,0,"f",0,0,1,"Mtn",11,0,91.7,100,0,0,0
"7020","AWV40RGJ9FJEX","Answer.Mtn.f12",FALSE,0,"f",0,0,1,"Mtn",12,0,91.7,100,0,0,0
"7021","AWV40RGJ9FJEX","Answer.Mtn.t01",TRUE,0,"t",0,0,1,"Mtn",1,1,91.7,100,0,0,0
"7022","AWV40RGJ9FJEX","Answer.Mtn.t02",TRUE,0,"t",0,0,1,"Mtn",2,1,91.7,100,0,0,0
"7023","AWV40RGJ9FJEX","Answer.Mtn.t03",TRUE,0,"t",0,0,1,"Mtn",3,1,91.7,100,0,0,0
"7024","AWV40RGJ9FJEX","Answer.Mtn.t04",TRUE,0,"t",0,0,1,"Mtn",4,1,91.7,100,0,0,0
"7025","AWV40RGJ9FJEX","Answer.Mtn.t05",TRUE,0,"t",0,0,1,"Mtn",5,1,91.7,100,0,0,0
"7026","AWV40RGJ9FJEX","Answer.Mtn.t06",TRUE,0,"t",0,0,1,"Mtn",6,1,91.7,100,0,0,0
"7027","AWV40RGJ9FJEX","Answer.Mtn.t07",TRUE,0,"t",0,0,1,"Mtn",7,1,91.7,100,0,0,0
"7028","AWV40RGJ9FJEX","Answer.Mtn.t08",TRUE,0,"t",0,0,1,"Mtn",8,1,91.7,100,0,0,0
"7029","AWV40RGJ9FJEX","Answer.Mtn.t09",TRUE,0,"t",0,0,1,"Mtn",9,1,91.7,100,0,0,0
"7030","AWV40RGJ9FJEX","Answer.Mtn.t10",TRUE,0,"t",0,0,1,"Mtn",10,1,91.7,100,0,0,0
"7031","AWV40RGJ9FJEX","Answer.Mtn.t11",TRUE,0,"t",0,0,1,"Mtn",11,1,91.7,100,0,0,0
"7032","AWV40RGJ9FJEX","Answer.Mtn.t12",TRUE,0,"t",0,0,1,"Mtn",12,1,91.7,100,0,0,0
"7033","AWV40RGJ9FJEX","Answer.Prop.f01",TRUE,0,"f",0,0,1,"Prop",1,1,91.7,100,0,0,0
"7034","AWV40RGJ9FJEX","Answer.Prop.f02",FALSE,0,"f",0,0,1,"Prop",2,0,91.7,100,0,0,0
"7035","AWV40RGJ9FJEX","Answer.Prop.f03",FALSE,0,"f",0,0,1,"Prop",3,0,91.7,100,0,0,0
"7036","AWV40RGJ9FJEX","Answer.Prop.f04",FALSE,0,"f",0,0,1,"Prop",4,0,91.7,100,0,0,0
"7037","AWV40RGJ9FJEX","Answer.Prop.f05",FALSE,0,"f",0,0,1,"Prop",5,0,91.7,100,0,0,0
"7038","AWV40RGJ9FJEX","Answer.Prop.f06",TRUE,0,"f",0,0,1,"Prop",6,1,91.7,100,0,0,0
"7039","AWV40RGJ9FJEX","Answer.Prop.f07",TRUE,0,"f",0,0,1,"Prop",7,1,91.7,100,0,0,0
"7040","AWV40RGJ9FJEX","Answer.Prop.f08",TRUE,0,"f",0,0,1,"Prop",8,1,91.7,100,0,0,0
"7041","AWV40RGJ9FJEX","Answer.Prop.f09",FALSE,0,"f",0,0,1,"Prop",9,0,91.7,100,0,0,0
"7042","AWV40RGJ9FJEX","Answer.Prop.f10",TRUE,0,"f",0,0,1,"Prop",10,1,91.7,100,0,0,0
"7043","AWV40RGJ9FJEX","Answer.Prop.f11",FALSE,0,"f",0,0,1,"Prop",11,0,91.7,100,0,0,0
"7044","AWV40RGJ9FJEX","Answer.Prop.f12",TRUE,0,"f",0,0,1,"Prop",12,1,91.7,100,0,0,0
"7045","AWV40RGJ9FJEX","Answer.Prop.t01",TRUE,0,"t",0,0,1,"Prop",1,1,91.7,100,0,0,0
"7046","AWV40RGJ9FJEX","Answer.Prop.t02",TRUE,0,"t",0,0,1,"Prop",2,1,91.7,100,0,0,0
"7047","AWV40RGJ9FJEX","Answer.Prop.t03",TRUE,0,"t",0,0,1,"Prop",3,1,91.7,100,0,0,0
"7048","AWV40RGJ9FJEX","Answer.Prop.t04",TRUE,0,"t",0,0,1,"Prop",4,1,91.7,100,0,0,0
"7049","AWV40RGJ9FJEX","Answer.Prop.t05",TRUE,0,"t",0,0,1,"Prop",5,1,91.7,100,0,0,0
"7050","AWV40RGJ9FJEX","Answer.Prop.t06",TRUE,0,"t",0,0,1,"Prop",6,1,91.7,100,0,0,0
"7051","AWV40RGJ9FJEX","Answer.Prop.t07",TRUE,0,"t",0,0,1,"Prop",7,1,91.7,100,0,0,0
"7052","AWV40RGJ9FJEX","Answer.Prop.t08",TRUE,0,"t",0,0,1,"Prop",8,1,91.7,100,0,0,0
"7053","AWV40RGJ9FJEX","Answer.Prop.t09",TRUE,0,"t",0,0,1,"Prop",9,1,91.7,100,0,0,0
"7054","AWV40RGJ9FJEX","Answer.Prop.t10",TRUE,0,"t",0,0,1,"Prop",10,1,91.7,100,0,0,0
"7055","AWV40RGJ9FJEX","Answer.Prop.t11",TRUE,0,"t",0,0,1,"Prop",11,1,91.7,100,0,0,0
"7056","AWV40RGJ9FJEX","Answer.Prop.t12",TRUE,0,"t",0,0,1,"Prop",12,1,91.7,100,0,0,0
"7057","A2K5Q4T7J6OG9F","Answer.Many.f01",FALSE,0,"f",0,1,1,"Many",1,0,90.3,100,0,0,0
"7058","A2K5Q4T7J6OG9F","Answer.Many.f02",FALSE,0,"f",0,1,1,"Many",2,0,90.3,100,0,0,0
"7059","A2K5Q4T7J6OG9F","Answer.Many.f03",FALSE,0,"f",0,1,1,"Many",3,0,90.3,100,0,0,0
"7060","A2K5Q4T7J6OG9F","Answer.Many.f04",FALSE,0,"f",0,1,1,"Many",4,0,90.3,100,0,0,0
"7061","A2K5Q4T7J6OG9F","Answer.Many.f05",FALSE,0,"f",0,1,1,"Many",5,0,90.3,100,0,0,0
"7062","A2K5Q4T7J6OG9F","Answer.Many.f06",FALSE,0,"f",0,1,1,"Many",6,0,90.3,100,0,0,0
"7063","A2K5Q4T7J6OG9F","Answer.Many.f07",FALSE,0,"f",0,1,1,"Many",7,0,90.3,100,0,0,0
"7064","A2K5Q4T7J6OG9F","Answer.Many.f08",FALSE,0,"f",0,1,1,"Many",8,0,90.3,100,0,0,0
"7065","A2K5Q4T7J6OG9F","Answer.Many.f09",FALSE,0,"f",0,1,1,"Many",9,0,90.3,100,0,0,0
"7066","A2K5Q4T7J6OG9F","Answer.Many.f10",FALSE,0,"f",0,1,1,"Many",10,0,90.3,100,0,0,0
"7067","A2K5Q4T7J6OG9F","Answer.Many.f11",FALSE,0,"f",0,1,1,"Many",11,0,90.3,100,0,0,0
"7068","A2K5Q4T7J6OG9F","Answer.Many.f12",FALSE,0,"f",0,1,1,"Many",12,0,90.3,100,0,0,0
"7069","A2K5Q4T7J6OG9F","Answer.Many.t01",TRUE,0,"t",0,1,1,"Many",1,1,90.3,100,0,0,0
"7070","A2K5Q4T7J6OG9F","Answer.Many.t02",TRUE,0,"t",0,1,1,"Many",2,1,90.3,100,0,0,0
"7071","A2K5Q4T7J6OG9F","Answer.Many.t03",TRUE,0,"t",0,1,1,"Many",3,1,90.3,100,0,0,0
"7072","A2K5Q4T7J6OG9F","Answer.Many.t04",TRUE,0,"t",0,1,1,"Many",4,1,90.3,100,0,0,0
"7073","A2K5Q4T7J6OG9F","Answer.Many.t05",TRUE,0,"t",0,1,1,"Many",5,1,90.3,100,0,0,0
"7074","A2K5Q4T7J6OG9F","Answer.Many.t06",TRUE,0,"t",0,1,1,"Many",6,1,90.3,100,0,0,0
"7075","A2K5Q4T7J6OG9F","Answer.Many.t07",TRUE,0,"t",0,1,1,"Many",7,1,90.3,100,0,0,0
"7076","A2K5Q4T7J6OG9F","Answer.Many.t08",TRUE,0,"t",0,1,1,"Many",8,1,90.3,100,0,0,0
"7077","A2K5Q4T7J6OG9F","Answer.Many.t09",TRUE,0,"t",0,1,1,"Many",9,1,90.3,100,0,0,0
"7078","A2K5Q4T7J6OG9F","Answer.Many.t10",TRUE,0,"t",0,1,1,"Many",10,1,90.3,100,0,0,0
"7079","A2K5Q4T7J6OG9F","Answer.Many.t11",TRUE,0,"t",0,1,1,"Many",11,1,90.3,100,0,0,0
"7080","A2K5Q4T7J6OG9F","Answer.Many.t12",TRUE,0,"t",0,1,1,"Many",12,1,90.3,100,0,0,0
"7081","A2K5Q4T7J6OG9F","Answer.Mtn.f01",FALSE,0,"f",0,1,1,"Mtn",1,0,90.3,100,0,0,0
"7082","A2K5Q4T7J6OG9F","Answer.Mtn.f02",FALSE,0,"f",0,1,1,"Mtn",2,0,90.3,100,0,0,0
"7083","A2K5Q4T7J6OG9F","Answer.Mtn.f03",FALSE,0,"f",0,1,1,"Mtn",3,0,90.3,100,0,0,0
"7084","A2K5Q4T7J6OG9F","Answer.Mtn.f04",FALSE,0,"f",0,1,1,"Mtn",4,0,90.3,100,0,0,0
"7085","A2K5Q4T7J6OG9F","Answer.Mtn.f05",FALSE,0,"f",0,1,1,"Mtn",5,0,90.3,100,0,0,0
"7086","A2K5Q4T7J6OG9F","Answer.Mtn.f06",FALSE,0,"f",0,1,1,"Mtn",6,0,90.3,100,0,0,0
"7087","A2K5Q4T7J6OG9F","Answer.Mtn.f07",FALSE,0,"f",0,1,1,"Mtn",7,0,90.3,100,0,0,0
"7088","A2K5Q4T7J6OG9F","Answer.Mtn.f08",FALSE,0,"f",0,1,1,"Mtn",8,0,90.3,100,0,0,0
"7089","A2K5Q4T7J6OG9F","Answer.Mtn.f09",FALSE,0,"f",0,1,1,"Mtn",9,0,90.3,100,0,0,0
"7090","A2K5Q4T7J6OG9F","Answer.Mtn.f10",FALSE,0,"f",0,1,1,"Mtn",10,0,90.3,100,0,0,0
"7091","A2K5Q4T7J6OG9F","Answer.Mtn.f11",FALSE,0,"f",0,1,1,"Mtn",11,0,90.3,100,0,0,0
"7092","A2K5Q4T7J6OG9F","Answer.Mtn.f12",FALSE,0,"f",0,1,1,"Mtn",12,0,90.3,100,0,0,0
"7093","A2K5Q4T7J6OG9F","Answer.Mtn.t01",TRUE,0,"t",0,1,1,"Mtn",1,1,90.3,100,0,0,0
"7094","A2K5Q4T7J6OG9F","Answer.Mtn.t02",TRUE,0,"t",0,1,1,"Mtn",2,1,90.3,100,0,0,0
"7095","A2K5Q4T7J6OG9F","Answer.Mtn.t03",TRUE,0,"t",0,1,1,"Mtn",3,1,90.3,100,0,0,0
"7096","A2K5Q4T7J6OG9F","Answer.Mtn.t04",TRUE,0,"t",0,1,1,"Mtn",4,1,90.3,100,0,0,0
"7097","A2K5Q4T7J6OG9F","Answer.Mtn.t05",TRUE,0,"t",0,1,1,"Mtn",5,1,90.3,100,0,0,0
"7098","A2K5Q4T7J6OG9F","Answer.Mtn.t06",TRUE,0,"t",0,1,1,"Mtn",6,1,90.3,100,0,0,0
"7099","A2K5Q4T7J6OG9F","Answer.Mtn.t07",TRUE,0,"t",0,1,1,"Mtn",7,1,90.3,100,0,0,0
"7100","A2K5Q4T7J6OG9F","Answer.Mtn.t08",TRUE,0,"t",0,1,1,"Mtn",8,1,90.3,100,0,0,0
"7101","A2K5Q4T7J6OG9F","Answer.Mtn.t09",TRUE,0,"t",0,1,1,"Mtn",9,1,90.3,100,0,0,0
"7102","A2K5Q4T7J6OG9F","Answer.Mtn.t10",TRUE,0,"t",0,1,1,"Mtn",10,1,90.3,100,0,0,0
"7103","A2K5Q4T7J6OG9F","Answer.Mtn.t11",TRUE,0,"t",0,1,1,"Mtn",11,1,90.3,100,0,0,0
"7104","A2K5Q4T7J6OG9F","Answer.Mtn.t12",TRUE,0,"t",0,1,1,"Mtn",12,1,90.3,100,0,0,0
"7105","A2K5Q4T7J6OG9F","Answer.Prop.f01",FALSE,0,"f",0,1,1,"Prop",1,0,90.3,100,0,0,0
"7106","A2K5Q4T7J6OG9F","Answer.Prop.f02",FALSE,0,"f",0,1,1,"Prop",2,0,90.3,100,0,0,0
"7107","A2K5Q4T7J6OG9F","Answer.Prop.f03",FALSE,0,"f",0,1,1,"Prop",3,0,90.3,100,0,0,0
"7108","A2K5Q4T7J6OG9F","Answer.Prop.f04",FALSE,0,"f",0,1,1,"Prop",4,0,90.3,100,0,0,0
"7109","A2K5Q4T7J6OG9F","Answer.Prop.f05",FALSE,0,"f",0,1,1,"Prop",5,0,90.3,100,0,0,0
"7110","A2K5Q4T7J6OG9F","Answer.Prop.f06",FALSE,0,"f",0,1,1,"Prop",6,0,90.3,100,0,0,0
"7111","A2K5Q4T7J6OG9F","Answer.Prop.f07",TRUE,0,"f",0,1,1,"Prop",7,1,90.3,100,0,0,0
"7112","A2K5Q4T7J6OG9F","Answer.Prop.f08",FALSE,0,"f",0,1,1,"Prop",8,0,90.3,100,0,0,0
